id;date;titre_court_de;titre_court_fr;titre_court_en;titre_complet_de;titre_complet_fr;mot_cle;swissvoteslink;forme;d1e1;d1e2;d1e3;d2e1;d2e2;d2e3;d3e1;d3e2;d3e3;cf-pos;legislature;annee_legislatur;info_br-de;info_br-fr;info_br-en;info_amt-de;info_amt-fr;info_amt-en;easyvideo_de;easyvideo_fr;p-fdp;p-sps;p-svp;p-mitte;p-evp;p-gps;p-glp;p-pda;p-sd;p-edu;p-fps;p-lega;p-kvp;p-mcg;p-ucsp;p-cvp;p-bdp;p-lps;p-ldu;p-poch;p-rep;p-eco;p-sgv;p-sbv;p-sgb;p-travs;p-sav;p-vsa;p-vpod;p-voev;p-tcs;p-vcs;p-acs;p-sbk;p-ssv;p-gem;p-kdk;p-kkjpd;p-gdk;p-ldk;p-vdk;p-sodk;p-endk;p-fdk;p-edk;p-bpuk;w-fdp;w-sp;w-svp;w-mitte;w-evp;w-gps;w-glp;w-csp;w-pda;w-sd;w-edu;w-fps;w-lega;w-kvp;w-mcg;w-cvp;w-bdp;w-lps;w-ldu;w-poch;w-rep;w-ubrige;ja-lager;nein-lager;keinepar-summe;freigabe-summe;unbekannt-summe;neutral-summe;poster_ja_mfg;poster_nein_mfg;volk;stand;annahme;berecht;stimmen;bet;leer;volkja;volknein;volkja-proz;kt-ja;kt-nein;ktjaproz;zh-berecht;zh-stimmen;zh-bet;zh-gultig;zh-ja;zh-nein;zh-japroz;zh-annahme;be-berecht;be-stimmen;be-bet;be-gultig;be-ja;be-nein;be-japroz;be-annahme;lu-berecht;lu-stimmen;lu-bet;lu-gultig;lu-ja;lu-nein;lu-japroz;lu-annahme;ur-berecht;ur-stimmen;ur-bet;ur-gultig;ur-ja;ur-nein;ur-japroz;ur-annahme;sz-berecht;sz-stimmen;sz-bet;sz-gultig;sz-ja;sz-nein;sz-japroz;sz-annahme;ow-berecht;ow-stimmen;ow-bet;ow-gultig;ow-ja;ow-nein;ow-japroz;ow-annahme;nw-berecht;nw-stimmen;nw-bet;nw-gultig;nw-ja;nw-nein;nw-japroz;nw-annahme;gl-berecht;gl-stimmen;gl-bet;gl-gultig;gl-ja;gl-nein;gl-japroz;gl-annahme;zg-berecht;zg-stimmen;zg-bet;zg-gultig;zg-ja;zg-nein;zg-japroz;zg-annahme;fr-berecht;fr-stimmen;fr-bet;fr-gultig;fr-ja;fr-nein;fr-japroz;fr-annahme;so-berecht;so-stimmen;so-bet;so-gultig;so-ja;so-nein;so-japroz;so-annahme;bs-berecht;bs-stimmen;bs-bet;bs-gultig;bs-ja;bs-nein;bs-japroz;bs-annahme;bl-berecht;bl-stimmen;bl-bet;bl-gultig;bl-ja;bl-nein;bl-japroz;bl-annahme;sh-berecht;sh-stimmen;sh-bet;sh-gultig;sh-ja;sh-nein;sh-japroz;sh-annahme;ar-berecht;ar-stimmen;ar-bet;ar-gultig;ar-ja;ar-nein;ar-japroz;ar-annahme;ai-berecht;ai-stimmen;ai-bet;ai-gultig;ai-ja;ai-nein;ai-japroz;ai-annahme;sg-berecht;sg-stimmen;sg-bet;sg-gultig;sg-ja;sg-nein;sg-japroz;sg-annahme;gr-berecht;gr-stimmen;gr-bet;gr-gultig;gr-ja;gr-nein;gr-japroz;gr-annahme;ag-berecht;ag-stimmen;ag-bet;ag-gultig;ag-ja;ag-nein;ag-japroz;ag-annahme;tg-berecht;tg-stimmen;tg-bet;tg-gultig;tg-ja;tg-nein;tg-japroz;tg-annahme;ti-berecht;ti-stimmen;ti-bet;ti-gultig;ti-ja;ti-nein;ti-japroz;ti-annahme;vd-berecht;vd-stimmen;vd-bet;vd-gultig;vd-ja;vd-nein;vd-japroz;vd-annahme;vs-berecht;vs-stimmen;vs-bet;vs-gultig;vs-ja;vs-nein;vs-japroz;vs-annahme;ne-berecht;ne-stimmen;ne-bet;ne-gultig;ne-ja;ne-nein;ne-japroz;ne-annahme;ge-berecht;ge-stimmen;ge-bet;ge-gultig;ge-ja;ge-nein;ge-japroz;ge-annahme;ju-berecht;ju-stimmen;ju-bet;ju-gultig;ju-ja;ju-nein;ju-japroz;ju-annahme;bkresults-de;bkresults-fr
428;10.03.1996;Aufhebung der Pflicht zur Übernahme von Brennapparaten und Branntwein;Abrogation de l'obligation de rachat des appareils à distiller et de l'eau-de-vie;;Bundesbeschluss über die Aufhebung der Pflicht zum Ankauf von Brennapparaten und zur Übernahme von Branntwein;Arrêté fédéral concernant l'abrogation de l'obligation de rachat des appareils à distiller et de prise en charge de l'eau-de-vie;.;https://swissvotes.ch/vote/428.00;1;5;5,3;.;6;6,4;.;.;.;.;1;45;1995-1999;;;;;;;.;.;1;1;1;9999;1;1;9999;1;1;1;1;3;.;9999;.;1;9999;1;1;9999;9999;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;94,61;0,00;0,94;0,00;4,50;.;https://www.emuseum.ch/objects/6526/ https://www.emuseum.ch/objects/6535/;.;1;1;1;4599427;1422265;30,92;67318;1090783;259215;80,80;23;0;100,00;771978;245142;31,76;232010;202422;29588;87,25;1;675696;209088;30,94;200977;166119;34858;82,66;1;227972;76206;33,43;73149;56951;16198;77,86;1;25357;10892;42,95;10069;6991;3078;69,43;1;80186;20986;26,17;20242;13074;7168;64,59;1;21412;5952;27,80;5643;4168;1475;73,86;1;25620;10753;41,97;10168;7789;2379;76,60;1;24712;10057;40,70;9506;7512;1994;79,02;1;60855;20568;33,80;19836;15887;3949;80,09;1;152013;70055;46,08;65245;48465;16780;74,28;1;162860;51315;31,51;50092;39265;10827;78,39;1;128695;49186;38,22;46822;40478;6344;86,45;1;172873;49489;28,63;47731;39712;8019;83,20;1;48630;30338;62,39;25845;20103;5742;77,78;1;35333;12000;33,96;11677;9167;2510;78,50;1;9866;2554;25,89;2501;1888;613;75,49;1;280945;86462;30,78;84352;69114;15238;81,94;1;125378;35593;28,39;33215;25614;7601;77,12;1;342717;114175;33,31;108748;82898;25850;76,23;1;137932;45705;33,14;42802;32644;10158;76,27;1;189147;64475;34,09;59394;44587;14807;75,07;1;362969;64132;17,67;60988;50984;10004;83,60;1;177658;30851;17,37;29583;19994;9589;67,59;1;104238;24399;23,41;22509;17832;4677;79,22;1;206644;66678;32,27;62910;56979;5931;90,57;1;47741;15214;31,87;13984;10146;3838;72,55;1;https://www.bk.admin.ch/ch/d/pore/va/19960310/det428.html;https://www.bk.admin.ch/ch/f/pore/va/19960310/det428.html
429;10.03.1996;Aufhebung der Beiträge an Bahnhofparkplätze;Suppression des contributions aux places de stationnement près des gares;;Bundesbeschluss über die Aufhebung der Bundesbeiträge an Bahnhofparkplatzanlagen;Arrêté fédéral concernant la suppression des contributions fédérales aux places de stationnement près des gares;.;https://swissvotes.ch/vote/429.00;1;8;8,2;.;6;6,4;.;.;.;.;1;45;1995-1999;;;;;;;.;.;1;5;1;9999;1;1;9999;2;1;1;1;3;.;9999;.;1;9999;1;1;9999;9999;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;71,62;1,20;0,94;21,79;4,50;.;.;https://www.emuseum.ch/objects/6526/ https://www.emuseum.ch/objects/6535/;1;1;1;4599427;1425049;30,98;46519;741219;632792;53,95;14;9;60,87;771978;245745;31,83;235243;141137;94106;60,00;1;675696;209088;30,94;203290;120998;82292;59,52;1;227972;76289;33,46;74363;42319;32044;56,91;1;25357;10976;43,29;10424;5051;5373;48,46;0;80186;20987;26,17;20528;9798;10730;47,73;0;21412;5959;27,83;5730;3091;2639;53,94;1;25620;10800;42,15;10357;5764;4593;55,65;1;24712;10056;40,69;9726;5279;4447;54,28;1;60855;20608;33,86;20146;11361;8785;56,39;1;152013;70212;46,19;66695;26905;39790;40,34;0;162860;51330;31,52;50510;25339;25171;50,17;1;128695;49294;38,30;47756;29713;18043;62,22;1;172873;49629;28,71;48379;26430;21949;54,63;1;48630;30393;62,50;27107;10903;16204;40,22;0;35333;12049;34,10;11840;6470;5370;54,65;1;9866;2555;25,90;2525;1472;1053;58,30;1;280945;86878;30,92;85524;48602;36922;56,83;1;125378;35956;28,68;34556;17344;17212;50,19;1;342717;114607;33,44;111433;57379;54054;51,49;1;137932;45762;33,18;43978;21165;22813;48,13;0;189147;64475;34,09;60837;34357;26480;56,47;1;362969;64120;17,67;61900;27933;33967;45,13;0;177658;30843;17,36;29891;9824;20067;32,87;0;104238;24392;23,40;23141;10403;12738;44,95;0;206644;66850;32,35;63922;36109;27813;56,49;1;47741;15196;31,83;14210;6073;8137;42,74;0;https://www.bk.admin.ch/ch/d/pore/va/19960310/det429.html;https://www.bk.admin.ch/ch/f/pore/va/19960310/det429.html
430;09.06.1996;Verfassungsartikel zur Landwirtschaft;Article constitutionnel sur l'agriculture;;Gegenentwurf der Bundesversammlung zur Volksinitiative «Bauern und Konsumenten - für eine naturnahe Landwirtschaft»;Contre-projet de l'Assemblée fédérale relatif à l'initiative populaire «Paysans et consommateurs - pour une agriculture en accord avec la nature»;.;https://swissvotes.ch/vote/430.00;4;5;5,1;.;9;9,3;9,31;.;.;.;1;45;1995-1999;;;;;;;.;.;1;1;1;9999;1;1;9999;1;1;1;2;5;.;9999;1;1;9999;1;1;9999;9999;1;1;1;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;90,94;3,97;0,00;0,94;4,20;.;.;.;1;1;1;4602577;1445966;31,42;41150;1086534;313874;77,59;23;0;100,00;772838;260970;33,77;253148;211244;41904;83,45;1;675585;193519;28,64;190439;150070;40369;78,80;1;228383;87086;38,13;85434;63528;21906;74,36;1;25374;6305;24,85;6144;4346;1798;70,74;1;80609;21530;26,71;21027;13681;7346;65,06;1;21505;6977;32,44;6780;4553;2227;67,15;1;25727;8549;33,23;8351;6013;2338;72,00;1;24649;6182;25,08;6133;4828;1305;78,72;1;61181;20294;33,17;19995;15573;4422;77,88;1;152660;51062;33,45;48567;34497;14070;71,03;1;162914;59483;36,51;58359;42969;15390;73,63;1;128146;61599;48,07;60015;52470;7545;87,43;1;173277;50695;29,26;49900;40647;9253;81,46;1;48548;26513;54,61;23987;19063;4924;79,47;1;35487;15219;42,89;15010;11357;3653;75,66;1;9898;2693;27,21;2651;1834;817;69,18;1;280994;92468;32,91;91195;69855;21340;76,60;1;125371;26753;21,34;26113;21213;4900;81,24;1;343729;90808;26,42;89241;66100;23141;74,07;1;138131;39284;28,44;38380;26732;11648;69,65;1;188603;29783;15,79;28756;23432;5324;81,49;1;362339;111681;30,82;105106;70397;34709;66,98;1;177881;24623;13,84;24090;15954;8136;66,23;1;104383;24750;23,71;23523;17988;5535;76,47;1;206640;108355;52,44;100178;85632;14546;85,48;1;47725;18785;39,36;17886;12558;5328;70,21;1;https://www.bk.admin.ch/ch/d/pore/va/19960609/det430.html;https://www.bk.admin.ch/ch/f/pore/va/19960609/det430.html
431;09.06.1996;Regierungs- und Verwaltungsorganisationsgesetz;Loi sur l'organisation du gouvernement et de l'administration;;Regierungs- und Verwaltungsorganisationsgesetz (RVOG);Loi sur l'organisation du gouvernement et de l'administration (LOGA);.;https://swissvotes.ch/vote/431.00;2;1;1,3;1,31;.;.;.;.;.;.;1;45;1995-1999;;;;;;;.;.;1;1;2;9999;1;5;9999;5;2;2;2;2;.;9999;1;1;9999;1;2;9999;9999;2;2;.;1;1;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;63,54;26,07;0,00;6,24;4,20;.;.;https://www.emuseum.ch/objects/9496/ https://www.emuseum.ch/objects/84035/;0;3;0;4602577;1442422;31,34;55124;544630;837990;39,39;3;20;13,04;772838;259336;33,56;247856;102480;145376;41,35;0;675585;193518;28,64;189026;63587;125439;33,64;0;228383;86763;37,99;84261;29001;55260;34,42;0;25374;6307;24,86;6134;1646;4488;26,83;0;80609;21465;26,63;20776;5964;14812;28,71;0;21505;6964;32,38;6720;1652;5068;24,58;0;25727;8540;33,19;8273;2298;5975;27,78;0;24649;6177;25,06;6076;1880;4196;30,94;0;61181;20012;32,71;19514;7860;11654;40,28;0;152660;51059;33,45;48729;18614;30115;38,20;0;162914;59514;36,53;57990;16275;41715;28,07;0;128146;61300;47,84;58211;26258;31953;45,11;0;173277;50579;29,19;49262;18918;30344;38,40;0;48548;26539;54,67;23274;6721;16553;28,88;0;35487;15119;42,60;14821;4573;10248;30,85;0;9898;2695;27,23;2653;586;2067;22,09;0;280994;92148;32,79;90143;28288;61855;31,38;0;125371;26587;21,21;25671;8530;17141;33,23;0;343729;90591;26,36;88484;24892;63592;28,13;0;138131;39218;28,39;38175;10619;27556;27,82;0;188603;29783;15,79;28556;13401;15155;46,93;0;362339;111679;30,82;104607;58820;45787;56,23;1;177881;24616;13,84;23996;8690;15306;36,21;0;104383;24748;23,71;23656;13243;10413;55,98;1;206640;108444;52,48;98103;61831;36272;63,03;1;47725;18721;39,23;17653;8003;9650;45,34;0;https://www.bk.admin.ch/ch/d/pore/va/19960609/det431.html;https://www.bk.admin.ch/ch/f/pore/va/19960609/det431.html
432;01.12.1996;Initiative «gegen die illegale Einwanderung»;Initiative «contre l'immigration clandestine»;;Volksinitiative «gegen die illegale Einwanderung»;Initiative populaire «contre l'immigration clandestine»;.;https://swissvotes.ch/vote/432.00;3;10;10,3;10,32;.;.;.;.;.;.;2;45;1995-1999;;;;;;;.;.;2;2;1;9999;2;2;9999;2;1;1;1;1;.;9999;.;2;9999;2;2;9999;9999;.;.;.;2;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;24,24;71,31;0,00;0,00;4,50;.;https://www.emuseum.ch/objects/24227/ https://www.emuseum.ch/objects/9483/;https://www.emuseum.ch/objects/9479/ https://www.emuseum.ch/objects/9492/;0;0;0;4612266;2156106;46,75;28657;982867;1138301;46,34;11;12;47,83;774273;385220;49,75;378804;183556;195248;48,46;0;675681;311669;46,13;307399;140143;167256;45,59;0;228780;113996;49,83;112472;56357;56115;50,11;1;25358;11172;44,06;10923;6306;4617;57,73;1;81092;34442;42,47;34077;20212;13865;59,31;1;21593;8586;39,76;8429;3899;4530;46,26;0;25902;12813;49,47;12527;6673;5854;53,27;1;24769;9189;37,10;9121;5317;3804;58,29;1;61681;29896;48,47;29599;13896;15703;46,95;0;153307;69708;45,47;68504;28402;40102;41,46;0;163506;78875;48,24;78143;40657;37486;52,03;1;126988;70682;55,66;69910;28381;41529;40,60;0;173680;78598;45,25;77591;37437;40154;48,25;0;48520;32039;66,03;30609;16471;14138;53,81;1;35492;15700;44,24;15573;7444;8129;47,80;0;9943;4090;41,13;4053;2405;1648;59,34;1;281270;119371;42,44;118624;61417;57207;51,77;1;125400;47514;37,89;46361;20268;26093;43,72;0;344819;135911;39,42;134413;73754;60659;54,87;1;138595;60207;43,44;59184;34739;24445;58,70;1;189883;81096;42,71;79315;41243;38072;52,00;1;363380;152484;41,96;149620;49978;99642;33,40;0;178779;133450;74,65;128908;52695;76213;40,88;0;104600;46762;44,71;45973;16525;29448;35,95;0;207210;88418;42,67;87269;26434;60835;30,29;0;47765;24218;50,70;23767;8258;15509;34,75;0;https://www.bk.admin.ch/ch/d/pore/va/19961201/det432.html;https://www.bk.admin.ch/ch/f/pore/va/19961201/det432.html
433;01.12.1996;Arbeitsgesetz;Loi sur le travail;;Bundesgesetz über die Arbeit in Industrie, Gewerbe und Handel (Arbeitsgesetz), Änderung vom 22. März 1996;Loi fédérale sur le travail dans l'industrie, l'artisanat et le commerce (Loi sur le travail), modification du 22 mars 1996;.;https://swissvotes.ch/vote/433.00;2;4;4,2;4,21;10;10,3;10,33;.;.;.;3;45;1995-1999;;;;;;;.;.;1;2;1;9999;2;2;9999;2;2;2;1;3;.;9999;.;2;9999;1;2;9999;9999;1;1;1;2;2;1;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;41,74;52,87;0,94;0,00;4,50;.;https://www.emuseum.ch/objects/9493/;https://www.emuseum.ch/objects/9504/ https://www.emuseum.ch/objects/9478/ https://www.emuseum.ch/objects/9492/;0;3;0;4612266;2154933;46,72;32146;697874;1418961;32,97;0;23;0,00;774273;383706;49,56;373955;155137;218818;41,49;0;675681;311663;46,13;307068;95531;211537;31,11;0;228780;114053;49,85;112605;35719;76886;31,72;0;25358;11244;44,34;11054;2282;8772;20,64;0;81092;34428;42,46;33908;11861;22047;34,98;0;21593;8586;39,76;8470;2546;5924;30,06;0;25902;12827;49,52;12604;4270;8334;33,88;0;24769;9188;37,09;9083;3553;5530;39,12;0;61681;29902;48,48;29531;11789;17742;39,92;0;153307;69816;45,54;69115;13892;55223;20,10;0;163506;78885;48,25;78249;24005;54244;30,68;0;126988;70544;55,55;69369;24359;45010;35,12;0;173680;78579;45,24;77449;27771;49678;35,86;0;48520;32034;66,02;30453;11396;19057;37,42;0;35492;15687;44,20;15518;6283;9235;40,49;0;9943;4092;41,15;4004;1684;2320;42,06;0;281270;119343;42,43;118478;44451;74027;37,52;0;125400;47678;38,02;46495;15791;30704;33,96;0;344819;135887;39,41;134269;46709;87560;34,79;0;138595;60262;43,48;59081;22509;36572;38,10;0;189883;81096;42,71;79774;22844;56930;28,64;0;363380;152515;41,97;149973;43067;106906;28,72;0;178779;133449;74,64;128739;29723;99016;23,09;0;104600;46769;44,71;46330;10182;36148;21,98;0;207210;88416;42,67;87114;27303;59811;31,34;0;47765;24284;50,84;24147;3217;20930;13,32;0;https://www.bk.admin.ch/ch/d/pore/va/19961201/det433.html;https://www.bk.admin.ch/ch/f/pore/va/19961201/det433.html
434;08.06.1997;Initiative «EU-Beitrittsverhandlungen vors Volk!»;Initiative «Négociations d'adhésion à l'UE: que le peuple décide!»;;Volksinitiative «EU-Beitrittsverhandlungen vors Volk!»;Initiative populaire «Négociations d'adhésion à l'UE: que le peuple décide!»;.;https://swissvotes.ch/vote/434.00;3;2;2,2;2,22;1;1,4;1,42;.;.;.;2;45;1995-1999;;;;;;;.;.;2;2;2;9999;2;2;9999;2;1;1;1;1;.;9999;2;2;9999;2;2;9999;9999;2;2;2;2;.;2;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;9,34;86,51;0,00;0,00;4,20;.;.;.;0;0;0;4614662;1635564;35,44;24417;416720;1189440;25,95;0;23;0,00;774598;302736;39,08;297127;73581;223546;24,76;0;675274;225095;33,33;222631;57833;164798;25,98;0;228657;89942;39,33;88768;23524;65244;26,50;0;25392;8750;34,46;8522;2576;5946;30,23;0;81760;28791;35,21;28262;8332;19930;29,48;0;21709;6894;31,76;6785;1744;5041;25,70;0;26090;12407;47,55;12134;3476;8658;28,65;0;24731;7167;28,98;7088;1842;5246;25,99;0;62084;24261;39,08;23975;5436;18539;22,67;0;153878;45757;29,74;44901;9376;35525;20,88;0;163553;81696;49,95;80688;22607;58081;28,02;0;126164;54251;43,00;53708;14477;39231;26,96;0;173641;62426;35,95;61595;16242;45353;26,37;0;48397;29095;60,12;27299;7581;19718;27,77;0;35504;14917;42,01;14759;3757;11002;25,46;0;9944;3114;31,32;3085;697;2388;22,59;0;281914;105824;37,54;104982;30063;74919;28,64;0;125993;30763;24,42;30026;7779;22247;25,91;0;345841;109274;31,60;108150;28380;79770;26,24;0;138861;52681;37,94;51471;15443;36028;30,00;0;189349;45345;23,95;44451;17168;27283;38,62;0;363214;87307;24,04;85803;17398;68405;20,28;0;179473;94675;52,75;89610;24623;64987;27,48;0;104557;25003;23,91;24485;5783;18702;23,62;0;206390;75548;36,60;74243;14529;59714;19,57;0;47694;11845;24,84;11612;2473;9139;21,30;0;https://www.bk.admin.ch/ch/d/pore/va/19970608/det434.html;https://www.bk.admin.ch/ch/f/pore/va/19970608/det434.html
435;08.06.1997;Initiative «für ein Verbot der Kriegsmaterialausfuhr»;Initiative «pour l'interdiction d'exporter du matériel de guerre»;;Volksinitiative «für ein Verbot der Kriegsmaterialausfuhr»;Initiative populaire «pour l'interdiction d'exporter du matériel de guerre»;.;https://swissvotes.ch/vote/435.00;3;2;2,6;.;3;3,2;3,23;.;.;.;2;45;1995-1999;;;;;;;.;.;2;1;2;9999;2;1;9999;1;2;2;2;2;.;9999;5;2;9999;2;2;9999;9999;2;2;2;5;1;2;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;28,03;67,52;0,00;0,30;4,20;.;https://www.emuseum.ch/objects/24228/;.;0;0;0;4614662;1636833;35,47;26845;361164;1243869;22,50;0;23;0,00;774598;303201;39,14;296346;68412;227934;23,09;0;675274;225094;33,33;221765;49930;171835;22,51;0;228657;90014;39,37;88615;16423;72192;18,53;0;25392;8837;34,80;8654;931;7723;10,76;0;81760;28801;35,23;28321;4237;24084;14,96;0;21709;6899;31,78;6794;877;5917;12,91;0;26090;12469;47,79;12301;1237;11064;10,06;0;24731;7157;28,94;7084;1055;6029;14,89;0;62084;24120;38,85;23766;4159;19607;17,50;0;153878;45792;29,76;44945;9688;35257;21,56;0;163553;81827;50,03;80619;14857;65762;18,43;0;126164;54242;42,99;53357;18222;35135;34,15;0;173641;62460;35,97;61362;15517;45845;25,29;0;48397;29141;60,21;27465;5176;22289;18,85;0;35504;14959;42,13;14759;2583;12176;17,50;0;9944;3119;31,37;3093;439;2654;14,19;0;281914;105909;37,57;105011;19113;85898;18,20;0;125993;30855;24,49;30049;7604;22445;25,31;0;345841;109426;31,64;108264;16805;91459;15,52;0;138861;52720;37,97;51528;7457;44071;14,47;0;189349;45345;23,95;44192;14505;29687;32,82;0;363214;87319;24,04;85756;24042;61714;28,04;0;179473;94672;52,75;90749;19339;71410;21,31;0;104557;25005;23,92;24568;6682;17886;27,20;0;206390;75594;36,63;74000;28837;45163;38,97;0;47694;11856;24,86;11670;3037;8633;26,02;0;https://www.bk.admin.ch/ch/d/pore/va/19970608/det435.html;https://www.bk.admin.ch/ch/f/pore/va/19970608/det435.html
436;08.06.1997;Aufhebung des Pulverregals;Suppression de la régale des poudres;;Bundesbeschluss über die Aufhebung des Pulverregals;Arrêté fédéral concernant la suppression de la régale des poudres;.;https://swissvotes.ch/vote/436.00;1;3;3,2;3,23;4;4,1;4,12;.;.;.;1;45;1995-1999;;;;;;;.;.;1;1;1;9999;1;1;9999;2;1;1;1;1;.;9999;.;1;9999;1;1;9999;9999;.;1;1;.;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;94,35;1,20;0,00;0,00;4,50;.;.;.;1;1;1;4614662;1626896;35,25;77520;1268162;275049;82,18;23;0;100,00;774598;299435;38,66;283621;244461;39160;86,19;1;675274;225092;33,33;215548;183338;32210;85,06;1;228657;89699;39,23;86094;71034;15060;82,51;1;25392;8631;33,99;8080;5850;2230;72,40;1;81760;28766;35,18;27138;19877;7261;73,24;1;21709;6886;31,72;6590;5296;1294;80,36;1;26090;12378;47,44;11673;9764;1909;83,65;1;24731;7159;28,95;6923;5879;1044;84,92;1;62084;24136;38,88;23281;19570;3711;84,06;1;153878;45662;29,67;43490;35192;8298;80,92;1;163553;81280;49,70;78324;61785;16539;78,88;1;126164;53854;42,69;51784;44562;7222;86,05;1;173641;61963;35,68;59531;50738;8793;85,23;1;48397;29012;59,95;25480;21067;4413;82,68;1;35504;14785;41,64;14329;12044;2285;84,05;1;9944;3115;31,33;3038;2561;477;84,30;1;281914;104476;37,06;101483;85964;15519;84,71;1;125993;30261;24,02;28564;23006;5558;80,54;1;345841;108579;31,40;105006;87131;17875;82,98;1;138861;52462;37,78;49388;40736;8652;82,48;1;189349;45345;23,95;42376;34252;8124;80,83;1;363214;87292;24,03;81658;65741;15917;80,51;1;179473;94653;52,74;85864;52394;33470;61,02;1;104557;24981;23,89;22704;16395;6309;72,21;1;206390;75177;36,42;70157;60700;9457;86,52;1;47694;11817;24,78;11087;8825;2262;79,60;1;https://www.bk.admin.ch/ch/d/pore/va/19970608/det436.html;https://www.bk.admin.ch/ch/f/pore/va/19970608/det436.html
437;28.09.1997;Finanzierung der Arbeitslosenversicherung;Financement de l'assurance-chômage;;Bundesbeschluss über die Finanzierung der Arbeitslosenversicherung;Arrêté fédéral sur le financement de l'assurance-chômage;.;https://swissvotes.ch/vote/437.00;2;10;10,2;10,26;6;6,4;.;.;.;.;1;45;1995-1999;;;;;;;.;.;1;2;1;9999;1;2;9999;2;2;1;1;2;.;9999;2;1;9999;1;2;9999;9999;1;1;1;2;.;1;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;20,18;21,79;14,90;.;1,79;5,04;.;0,30;1,20;3,13;1,30;3,97;0,94;.;.;16,79;.;2,69;1,83;.;.;4,20;61,62;34,23;0,00;0,00;4,20;.;.;https://www.emuseum.ch/objects/7942/ https://www.emuseum.ch/objects/7943/;0;3;0;4620084;1876622;40,62;37703;901361;931457;49,18;14;9;60,87;775327;337647;43,55;327440;178617;148823;54,55;1;675225;248222;36,76;243174;121709;121465;50,05;1;228951;98383;42,97;96867;55157;41710;56,94;1;25452;7765;30,51;7549;3873;3676;51,30;1;82065;25555;31,14;25155;14486;10669;57,59;1;21763;6735;30,95;6577;3914;2663;59,51;1;26125;10400;39,81;10147;5942;4205;58,56;1;24662;7792;31,60;7643;4622;3021;60,47;1;62371;28967;46,44;28328;15548;12780;54,89;1;154527;61106;39,54;59673;23383;36290;39,19;0;163872;84509;51,57;82625;40228;42397;48,69;0;125506;60613;48,29;59468;28375;31093;47,71;0;173978;82068;47,17;79990;39933;40057;49,92;0;48485;31115;64,17;28770;15676;13094;54,49;1;35506;21511;60,58;21095;12703;8392;60,22;1;9934;3390;34,13;3332;2487;845;74,64;1;281810;108694;38,57;107569;65192;42377;60,60;1;126016;37517;29,77;36527;21280;15247;58,26;1;346388;140161;40,46;136453;74686;61767;54,73;1;139250;55547;39,89;53967;30833;23134;57,13;1;189766;63655;33,54;61908;28997;32911;46,84;0;363529;134536;37,01;131692;46973;84719;35,67;0;180052;64651;35,91;62874;23594;39280;37,53;0;104599;38998;37,28;38367;9431;28936;24,58;0;207176;98542;47,56;97281;30126;67155;30,97;0;47749;18543;38,83;18347;3596;14751;19,60;0;https://www.bk.admin.ch/ch/d/pore/va/19970928/det437.html;https://www.bk.admin.ch/ch/f/pore/va/19970928/det437.html
