wahl_jahr;ebene_resultat;geoLevelName;kanton_nummer;kanton_bezeichnung;partei_id;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;partei_staerke;flag_staerkste_partei;anzahl_listen;anzahl_kandidierende;anzahl_kandidierende_f;anzahl_kandidierende_m;anzahl_gewaehlte;anzahl_gewaehlte_f;anzahl_gewaehlte_m;frauen_anteil
1995;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;30.47246387;1;1;8;1;7;3;0;3;0
1995;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;28.362585697;0;1;8;2;6;2;0;2;0
1995;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;17.058678375;0;2;16;3;13;2;0;2;0
1995;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;1.4850095506;0;1;4;0;4;0;0;0;
1995;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1.3428277851;0;1;8;2;6;0;0;0;
1995;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;1.7305962364;0;1;8;1;7;0;0;0;
1995;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;18.59643488;0;1;7;1;6;1;0;1;0
1995;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;0.9514036043;0;1;4;0;4;0;0;0;
1999;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;27.687104818;1;1;8;2;6;2;0;2;0
1999;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;25.917066469;0;1;8;2;6;2;1;1;50
1999;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;18.747937885;0;1;8;2;6;2;0;2;0
1999;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;5.2934829054;0;1;8;0;8;0;0;0;
1999;Kanton;Ticino;21;Ticino;7;EVP;PEV;PEV;EVP;0.2160826036;0;1;1;0;1;0;0;0;
1999;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1.3420649816;0;1;7;1;6;0;0;0;
1999;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;1.4161658995;0;1;8;1;7;0;0;0;
1999;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;18.51711623;0;1;8;1;7;2;0;2;0
1999;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;0.8629782078;0;2;6;1;5;0;0;0;
2003;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;29.794860333;1;1;8;3;5;3;1;2;33.333333333
2003;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;24.575328725;0;1;8;2;6;2;1;1;50
2003;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;25.816633594;0;1;8;4;4;2;0;2;0
2003;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;7.5846616804;0;1;8;0;8;0;0;0;
2003;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;2.9677925816;0;1;8;4;4;0;0;0;
2003;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;7.9629952681;0;1;8;1;7;1;0;1;0
2003;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;1.2977278179;0;1;1;0;1;0;0;0;
2007;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;28.113920724;1;2;14;2;12;3;0;3;0
2007;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;24.128447166;0;2;16;5;11;2;1;1;50
2007;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;18.107924188;0;1;8;4;4;2;1;1;50
2007;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;8.7464542949;0;1;8;1;7;0;0;0;
2007;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1.2681664746;0;1;8;2;6;0;0;0;
2007;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;4.8047756689;0;1;8;3;5;0;0;0;
2007;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;14.047931869;0;1;8;1;7;1;0;1;0
2007;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;0.7823796145;0;2;9;4;5;0;0;0;
2011;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;24.846598447;1;1;8;1;7;2;0;2;0
2011;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;19.960881881;0;1;8;1;7;2;0;2;0
2011;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;16.599985426;0;1;8;4;4;1;1;0;100
2011;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;9.7065447088;0;1;8;1;7;1;0;1;0
2011;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;1.2214291415;0;1;8;1;7;0;0;0;
2011;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.7407620746;0;1;8;4;4;0;0;0;
2011;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;17.540347066;0;1;8;2;6;2;1;1;50
2011;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;3.3834512545;0;4;12;4;8;0;0;0;
2015;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;23.729830461;1;1;8;1;7;2;0;2;0
2015;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;20.080420397;0;4;29;6;23;2;0;2;0
2015;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;15.932825057;0;3;17;8;9;1;1;0;100
2015;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;11.303935795;0;2;16;4;12;1;0;1;0
2015;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0.5203414686;0;1;8;3;5;0;0;0;
2015;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;3.5280994265;0;1;8;4;4;0;0;0;
2015;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;21.684660347;0;1;8;2;6;2;1;1;50
2015;Kanton;Ticino;21;Ticino;31;GLP;PVL;PVL;GLP;0.8481873054;0;1;8;3;5;0;0;0;
2015;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;2.3716997419;0;4;20;3;17;0;0;0;
2019;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;20.526678178;1;1;8;3;5;2;0;2;0
2019;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;18.198773996;0;4;28;3;25;2;0;2;0
2019;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;14.065992289;0;3;20;10;10;1;1;0;100
2019;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;11.658733161;0;3;24;3;21;1;0;1;0
2019;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0.8304226576;0;1;8;3;5;0;0;0;
2019;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;12.113741293;0;2;12;8;4;1;1;0;100
2019;Kanton;Ticino;21;Ticino;16;EDU;UDF;UDF;EDU;1.056196428;0;1;7;3;4;0;0;0;
2019;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;16.927424234;0;1;8;2;6;1;0;1;0
2019;Kanton;Ticino;21;Ticino;31;GLP;PVL;PVL;GLP;0.9888938875;0;1;8;3;5;0;0;0;
2019;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;3.6331438759;0;6;26;16;10;0;0;0;
2023;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;21.149960752;1;3;21;6;15;2;0;2;0
2023;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;12.495284695;0;3;22;11;11;1;0;1;0
2023;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;15.062730348;0;5;40;12;28;2;0;2;0
2023;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;;;;;;;;;;
2023;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;9.0768256015;0;5;40;24;16;1;1;0;100
2023;Kanton;Ticino;21;Ticino;16;EDU;UDF;UDF;EDU;;;;;;;;;;
2023;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;13.483392969;0;5;40;11;29;1;0;1;0
2023;Kanton;Ticino;21;Ticino;31;GLP;PVL;PVL;GLP;1.5123159505;0;2;16;6;10;0;0;0;
2023;Kanton;Ticino;21;Ticino;34;Mitte;Centre;Centro;Centre;17.679740118;0;5;38;14;24;1;0;1;0
2023;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;9.5397495669;0;5;39;16;23;0;0;0;
1991;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;26.34509842;1;1;17;2;15;5;0;5;0
1991;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;3.5549203133;0;1;17;3;14;0;0;0;
1991;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;22.923995273;0;1;17;5;12;5;1;4;20
1991;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;7.3305718799;0;1;17;4;13;1;0;1;0
1991;Kanton;Vaud;22;Vaud;5;LPS;PL;PLS;LPS;17.626352684;0;1;17;5;12;4;1;3;25
1991;Kanton;Vaud;22;Vaud;6;LdU;AdI;AdI;LdU;0.9133611329;0;1;12;2;10;0;0;0;
1991;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;4.2532396197;0;1;17;9;8;1;0;1;0
1991;Kanton;Vaud;22;Vaud;12;FGA;AVF;AVF;FGA;3.5536714148;0;1;17;8;9;0;0;0;
1991;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.2822371936;0;1;17;7;10;1;1;0;100
1991;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;2.873206732;0;1;5;1;4;0;0;0;
1991;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;4.3433453366;0;4;22;9;13;0;0;0;
1995;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;23.438760607;1;1;17;3;14;5;1;4;20
1995;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;5.6454878675;0;2;34;17;17;1;0;1;0
1995;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;22.714525;0;1;17;6;11;5;1;4;20
1995;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;7.739129439;0;1;17;4;13;1;1;0;100
1995;Kanton;Vaud;22;Vaud;5;LPS;PL;PLS;LPS;14.671574715;0;1;17;6;11;3;1;2;33.333333333
1995;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;11.555914591;0;2;32;16;16;1;0;1;0
1995;Kanton;Vaud;22;Vaud;12;FGA;AVF;AVF;FGA;2.5622033752;0;1;17;8;9;0;0;0;
1995;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;4.0604872585;0;1;17;10;7;1;0;1;0
1995;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;1.8171474257;0;1;8;3;5;0;0;0;
1995;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;2.7253307572;0;1;17;5;12;0;0;0;
1995;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;3.0694389646;0;4;23;8;15;0;0;0;
1999;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;24.991923403;1;2;28;5;23;5;1;4;20
1999;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;4.5046087249;0;2;34;15;19;1;0;1;0
1999;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;22.400428619;0;2;34;17;17;5;1;4;20
1999;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;10.696026741;0;1;17;5;12;2;0;2;0
1999;Kanton;Vaud;22;Vaud;5;LPS;PL;PLS;LPS;12.634303413;0;1;17;6;11;2;0;2;0
1999;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;9.8747727624;0;2;34;14;20;1;0;1;0
1999;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;7.0923184365;0;2;34;17;17;1;1;0;100
1999;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;0.8777635023;0;1;11;5;6;0;0;0;
1999;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;2.7483886789;0;1;14;4;10;0;0;0;
1999;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;4.1794657184;0;4;34;14;20;0;0;0;
2003;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;18.49691241;0;2;26;6;20;4;1;3;25
2003;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;4.4441351214;0;1;18;5;13;0;0;0;
2003;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;21.697975461;1;1;18;9;9;4;2;2;50
2003;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;20.341717463;0;1;18;3;15;4;0;4;0
2003;Kanton;Vaud;22;Vaud;5;LPS;PL;PLS;LPS;11.065206933;0;2;27;4;23;2;0;2;0
2003;Kanton;Vaud;22;Vaud;7;EVP;PEV;PEV;EVP;0.6588461349;0;1;9;4;5;0;0;0;
2003;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;9.3587721246;0;2;36;18;18;2;1;1;50
2003;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;11.316081478;0;1;18;9;9;2;1;1;50
2003;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;0.3470915522;0;1;9;2;7;0;0;0;
2003;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;1.7670278452;0;1;18;3;15;0;0;0;
2003;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;0.5062334773;0;2;7;2;5;0;0;0;
2007;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;14.5648315;0;2;25;8;17;3;1;2;33.333333333
2007;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;5.6072420619;0;2;36;10;26;1;0;1;0
2007;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;22.000397155;0;1;18;9;9;4;2;2;50
2007;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;22.405246476;1;1;18;2;16;5;1;4;20
2007;Kanton;Vaud;22;Vaud;5;LPS;PL;PLS;LPS;8.0757510746;0;1;18;3;15;1;0;1;0
2007;Kanton;Vaud;22;Vaud;7;EVP;PEV;PEV;EVP;1.0879758508;0;1;11;7;4;0;0;0;
2007;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;6.8129867625;0;2;36;18;18;1;1;0;100
2007;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;14.270190974;0;1;17;9;8;3;1;2;33.333333333
2007;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;0.2491793981;0;1;9;3;6;0;0;0;
2007;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;1.2579258772;0;1;18;3;15;0;0;0;
2007;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;3.6682728703;0;1;18;6;12;0;0;0;
2011;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;16.269259913;0;3;54;11;43;3;1;2;33.333333333
2011;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;4.627629539;0;2;30;8;22;1;0;1;0
2011;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;25.158620017;1;2;33;16;17;6;4;2;66.666666667
2011;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;22.937956717;0;2;36;5;31;4;0;4;0
2011;Kanton;Vaud;22;Vaud;5;LPS;PL;PLS;LPS;5.7270878716;0;1;18;6;12;1;0;1;0
2011;Kanton;Vaud;22;Vaud;7;EVP;PEV;PEV;EVP;1.0644333799;0;1;18;7;11;0;0;0;
2011;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;3.9264191457;0;2;36;18;18;0;0;0;
2011;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;11.574866175;0;2;36;19;17;2;1;1;50
2011;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;0.087968861;0;1;6;2;4;0;0;0;
2011;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;1.0972226974;0;1;18;5;13;0;0;0;
2011;Kanton;Vaud;22;Vaud;31;GLP;PVL;PVL;GLP;5.1008051336;0;1;18;7;11;1;1;0;100
2011;Kanton;Vaud;22;Vaud;32;BDP;PBD;PBD;BDP;0.8314869583;0;1;9;1;8;0;0;0;
2011;Kanton;Vaud;22;Vaud;33;MCR;MCR;MCR;MCR;0.5287616173;0;1;13;3;10;0;0;0;
2011;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;1.0674819735;0;2;9;0;9;0;0;0;
2015;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;26.836494518;1;3;54;16;38;5;1;4;20
2015;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;4.0532626112;0;3;38;14;24;1;0;1;0
2015;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;22.204225964;0;2;36;18;18;5;4;1;80
2015;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;22.55849968;0;2;36;7;29;4;0;4;0
2015;Kanton;Vaud;22;Vaud;7;EVP;PEV;PEV;EVP;1.0608636626;0;1;13;5;8;0;0;0;
2015;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;2.8770966036;0;1;18;9;9;0;0;0;
2015;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;11.250345323;0;2;36;19;17;2;0;2;0
2015;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;0.1285943185;0;1;10;3;7;0;0;0;
2015;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;0.6986337051;0;1;11;2;9;0;0;0;
2015;Kanton;Vaud;22;Vaud;31;GLP;PVL;PVL;GLP;3.8918330137;0;1;18;7;11;1;1;0;100
2015;Kanton;Vaud;22;Vaud;32;BDP;PBD;PBD;BDP;1.8084661347;0;1;18;6;12;0;0;0;
2015;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;2.6316844656;0;5;38;7;31;0;0;0;
2019;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;23.339751958;1;3;57;22;35;5;2;3;40
2019;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;2.4250964783;0;2;29;6;23;0;0;0;
2019;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;20.387705362;0;2;38;20;18;5;2;3;40
2019;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;17.378684016;0;2;38;8;30;3;0;3;0
2019;Kanton;Vaud;22;Vaud;7;EVP;PEV;PEV;EVP;1.3000735985;0;1;19;5;14;0;0;0;
2019;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;4.0684333653;0;2;38;19;19;0;0;0;
2019;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;19.677598961;0;2;38;19;19;4;3;1;75
2019;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;0.0717710894;0;1;9;3;6;0;0;0;
2019;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;0.3321218216;0;1;8;1;7;0;0;0;
2019;Kanton;Vaud;22;Vaud;31;GLP;PVL;PVL;GLP;8.3727533954;0;2;38;16;22;2;1;1;50
2019;Kanton;Vaud;22;Vaud;32;BDP;PBD;PBD;BDP;0.3760392439;0;1;12;3;9;0;0;0;
2019;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;2.2699707109;0;5;50;22;28;0;0;0;
2023;Kanton;Vaud;22;Vaud;1;FDP;PLR;PLR;FDP;22.365194918;0;3;57;23;34;4;1;3;25
2023;Kanton;Vaud;22;Vaud;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;Vaud;22;Vaud;3;SP;PS;PS;SP;25.275677918;1;2;38;20;18;6;2;4;33.333333333
2023;Kanton;Vaud;22;Vaud;4;SVP;UDC;UDC;SVP;19.162917894;0;3;57;5;52;4;0;4;0
2023;Kanton;Vaud;22;Vaud;7;EVP;PEV;PEV;EVP;0.7357916817;0;1;12;3;9;0;0;0;
2023;Kanton;Vaud;22;Vaud;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;4.3441975169;0;2;38;20;18;0;0;0;
2023;Kanton;Vaud;22;Vaud;13;GRÜNE;VERT-E-S;VERDI;GREENS;13.51282778;0;2;38;18;20;3;2;1;66.666666667
2023;Kanton;Vaud;22;Vaud;14;SD;DS;DS;SD;;;;;;;;;;
2023;Kanton;Vaud;22;Vaud;16;EDU;UDF;UDF;EDU;0.6144948544;0;1;8;1;7;0;0;0;
2023;Kanton;Vaud;22;Vaud;31;GLP;PVL;PVL;GLP;7.5366869013;0;3;57;26;31;1;1;0;100
2023;Kanton;Vaud;22;Vaud;32;BDP;PBD;PBD;BDP;;;;;;;;;;
2023;Kanton;Vaud;22;Vaud;34;Mitte;Centre;Centro;Centre;4.4557358339;0;3;52;16;36;1;1;0;100
2023;Kanton;Vaud;22;Vaud;35;Übrige;Autres;Rimanenti;Others;1.9964747017;0;2;28;9;19;0;0;0;
1991;Kanton;Valais / Wallis;23;Valais / Wallis;1;FDP;PLR;PLR;FDP;25.899669667;0;2;10;2;8;2;0;2;0
1991;Kanton;Valais / Wallis;23;Valais / Wallis;2;CVP;PDC;PPD;CVP;54.380632502;1;4;20;3;17;4;0;4;0
1991;Kanton;Valais / Wallis;23;Valais / Wallis;3;SP;PS;PS;SP;14.463230385;0;1;6;3;3;1;0;1;0
1991;Kanton;Valais / Wallis;23;Valais / Wallis;5;LPS;PL;PLS;LPS;3.9255132119;0;1;2;1;1;0;0;0;
1991;Kanton;Valais / Wallis;23;Valais / Wallis;13;GRÜNE;VERT-E-S;VERDI;GREENS;1.3309542344;0;1;2;1;1;0;0;0;
1995;Kanton;Valais / Wallis;23;Valais / Wallis;1;FDP;PLR;PLR;FDP;24.129275278;0;3;13;3;10;2;0;2;0
1995;Kanton;Valais / Wallis;23;Valais / Wallis;2;CVP;PDC;PPD;CVP;54.877446051;1;4;23;6;17;4;0;4;0
1995;Kanton;Valais / Wallis;23;Valais / Wallis;3;SP;PS;PS;SP;16.607186568;0;2;12;6;6;1;0;1;0
1995;Kanton;Valais / Wallis;23;Valais / Wallis;5;LPS;PL;PLS;LPS;2.2231369009;0;1;3;1;2;0;0;0;
1995;Kanton;Valais / Wallis;23;Valais / Wallis;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0.8504952517;0;1;6;1;5;0;0;0;
1995;Kanton;Valais / Wallis;23;Valais / Wallis;13;GRÜNE;VERT-E-S;VERDI;GREENS;1.3124599503;0;1;1;0;1;0;0;0;
1999;Kanton;Valais / Wallis;23;Valais / Wallis;1;FDP;PLR;PLR;FDP;18.830284003;0;3;14;4;10;1;0;1;0
1999;Kanton;Valais / Wallis;23;Valais / Wallis;2;CVP;PDC;PPD;CVP;51.411955144;1;6;30;8;22;4;0;4;0
1999;Kanton;Valais / Wallis;23;Valais / Wallis;3;SP;PS;PS;SP;16.857467143;0;2;12;6;6;2;0;2;0
1999;Kanton;Valais / Wallis;23;Valais / Wallis;4;SVP;UDC;UDC;SVP;8.9741036171;0;2;11;2;9;0;0;0;
1999;Kanton;Valais / Wallis;23;Valais / Wallis;5;LPS;PL;PLS;LPS;1.8463542408;0;1;2;1;1;0;0;0;
1999;Kanton;Valais / Wallis;23;Valais / Wallis;13;GRÜNE;VERT-E-S;VERDI;GREENS;2.0798358515;0;1;3;0;3;0;0;0;
2003;Kanton;Valais / Wallis;23;Valais / Wallis;1;FDP;PLR;PLR;FDP;17.078452296;0;2;12;4;8;1;0;1;0
2003;Kanton;Valais / Wallis;23;Valais / Wallis;2;CVP;PDC;PPD;CVP;47.891183963;1;6;29;7;22;3;0;3;0
2003;Kanton;Valais / Wallis;23;Valais / Wallis;3;SP;PS;PS;SP;19.086650358;0;3;17;4;13;2;0;2;0
2003;Kanton;Valais / Wallis;23;Valais / Wallis;4;SVP;UDC;UDC;SVP;13.351425743;0;5;30;9;21;1;0;1;0
2003;Kanton;Valais / Wallis;23;Valais / Wallis;13;GRÜNE;VERT-E-S;VERDI;GREENS;2.5922876396;0;1;3;1;2;0;0;0;
2007;Kanton;Valais / Wallis;23;Valais / Wallis;1;FDP;PLR;PLR;FDP;15.973739831;0;5;23;5;18;1;0;1;0
2007;Kanton;Valais / Wallis;23;Valais / Wallis;2;CVP;PDC;PPD;CVP;44.91606564;1;6;28;8;20;4;1;3;25
2007;Kanton;Valais / Wallis;23;Valais / Wallis;3;SP;PS;PS;SP;14.690083095;0;4;22;12;10;1;0;1;0
2007;Kanton;Valais / Wallis;23;Valais / Wallis;4;SVP;UDC;UDC;SVP;16.572566019;0;6;27;5;22;1;0;1;0
2007;Kanton;Valais / Wallis;23;Valais / Wallis;5;LPS;PL;PLS;LPS;1.0065458162;0;1;2;0;2;0;0;0;
2007;Kanton;Valais / Wallis;23;Valais / Wallis;8;CSP;PCS;PCS;CSP;1.1444604092;0;1;6;1;5;0;0;0;
2007;Kanton;Valais / Wallis;23;Valais / Wallis;13;GRÜNE;VERT-E-S;VERDI;GREENS;3.9310785921;0;2;11;4;7;0;0;0;
2007;Kanton;Valais / Wallis;23;Valais / Wallis;35;Übrige;Autres;Rimanenti;Others;1.7654605976;0;3;13;3;10;0;0;0;
2011;Kanton;Valais / Wallis;23;Valais / Wallis;1;FDP;PLR;PLR;FDP;18.799919148;0;6;29;9;20;1;0;1;0
2011;Kanton;Valais / Wallis;23;Valais / Wallis;2;CVP;PDC;PPD;CVP;39.903994477;1;6;31;5;26;3;1;2;33.333333333
2011;Kanton;Valais / Wallis;23;Valais / Wallis;3;SP;PS;PS;SP;14.622579619;0;4;20;7;13;2;0;2;0
2011;Kanton;Valais / Wallis;23;Valais / Wallis;4;SVP;UDC;UDC;SVP;19.681959543;0;5;28;5;23;1;0;1;0
2011;Kanton;Valais / Wallis;23;Valais / Wallis;8;CSP;PCS;PCS;CSP;0.7199823166;0;1;6;2;4;0;0;0;
2011;Kanton;Valais / Wallis;23;Valais / Wallis;12;FGA;AVF;AVF;FGA;0.6497689697;0;1;5;2;3;0;0;0;
