id,date,titre_court_de,titre_court_fr,titre_court_en,titre_complet_de,titre_complet_fr,mot_cle,swissvoteslink,forme,d1e1,d1e2,d1e3,d2e1,d2e2,d2e3,d3e1,d3e2,d3e3,cf-pos,legislature,annee_legislatur,info_br-de,info_br-fr,info_br-en,info_amt-de,info_amt-fr,info_amt-en,easyvideo_de,easyvideo_fr,p-fdp,p-sps,p-svp,p-mitte,p-evp,p-gps,p-glp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-ucsp,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,w-fdp,w-sp,w-svp,w-mitte,w-evp,w-gps,w-glp,w-csp,w-pda,w-sd,w-edu,w-fps,w-lega,w-kvp,w-mcg,w-cvp,w-bdp,w-lps,w-ldu,w-poch,w-rep,w-ubrige,ja-lager,nein-lager,keinepar-summe,freigabe-summe,unbekannt-summe,neutral-summe,poster_ja_mfg,poster_nein_mfg,volk,stand,annahme,berecht,stimmen,bet,leer,ungultig,gultig,volkja,volknein,volkja-proz,kt-ja,kt-nein,ktjaproz,zh-berecht,zh-stimmen,zh-bet,zh-gultig,zh-ja,zh-nein,zh-japroz,zh-annahme,be-berecht,be-stimmen,be-bet,be-gultig,be-ja,be-nein,be-japroz,be-annahme,lu-berecht,lu-stimmen,lu-bet,lu-gultig,lu-ja,lu-nein,lu-japroz,lu-annahme,ur-berecht,ur-stimmen,ur-bet,ur-gultig,ur-ja,ur-nein,ur-japroz,ur-annahme,sz-berecht,sz-stimmen,sz-bet,sz-gultig,sz-ja,sz-nein,sz-japroz,sz-annahme,ow-berecht,ow-stimmen,ow-bet,ow-gultig,ow-ja,ow-nein,ow-japroz,ow-annahme,nw-berecht,nw-stimmen,nw-bet,nw-gultig,nw-ja,nw-nein,nw-japroz,nw-annahme,gl-berecht,gl-stimmen,gl-bet,gl-gultig,gl-ja,gl-nein,gl-japroz,gl-annahme,zg-berecht,zg-stimmen,zg-bet,zg-gultig,zg-ja,zg-nein,zg-japroz,zg-annahme,fr-berecht,fr-stimmen,fr-bet,fr-gultig,fr-ja,fr-nein,fr-japroz,fr-annahme,so-berecht,so-stimmen,so-bet,so-gultig,so-ja,so-nein,so-japroz,so-annahme,bs-berecht,bs-stimmen,bs-bet,bs-gultig,bs-ja,bs-nein,bs-japroz,bs-annahme,bl-berecht,bl-stimmen,bl-bet,bl-gultig,bl-ja,bl-nein,bl-japroz,bl-annahme,sh-berecht,sh-stimmen,sh-bet,sh-gultig,sh-ja,sh-nein,sh-japroz,sh-annahme,ar-berecht,ar-stimmen,ar-bet,ar-gultig,ar-ja,ar-nein,ar-japroz,ar-annahme,ai-berecht,ai-stimmen,ai-bet,ai-gultig,ai-ja,ai-nein,ai-japroz,ai-annahme,sg-berecht,sg-stimmen,sg-bet,sg-gultig,sg-ja,sg-nein,sg-japroz
431,09.06.1996,Regierungs- und Verwaltungsorganisationsgesetz,Loi sur l'organisation du gouvernement et de l'administration,,Regierungs- und Verwaltungsorganisationsgesetz (RVOG),Loi sur l'organisation du gouvernement et de l'administration (LOGA),.,https://swissvotes.ch/vote/431.00,2.00,1.00,1.30,1.31,.,.,.,.,.,.,1.00,45.00,1995-1999,,,,,,,.,.,1.00,1.00,2.00,9999.00,1.00,5.00,9999.00,5.00,2.00,2.00,2.00,2.00,.,9999.00,1.00,1.00,9999.00,1.00,2.00,9999.00,9999.00,2.00,2.00,.,1.00,1.00,.,1.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,63.54,26.07,0.00,6.24,4.20,.,.,https://www.emuseum.ch/objects/9496/ https://www.emuseum.ch/objects/84035/,0.00,3.00,0.00,4602577.00,1442422.00,31.34,55124.00,4678.00,1382620.00,544630.00,837990.00,39.39,3.00,20.00,13.04,772838.00,259336.00,33.56,247856.00,102480.00,145376.00,41.35,0.00,675585.00,193518.00,28.64,189026.00,63587.00,125439.00,33.64,0.00,228383.00,86763.00,37.99,84261.00,29001.00,55260.00,34.42,0.00,25374.00,6307.00,24.86,6134.00,1646.00,4488.00,26.83,0.00,80609.00,21465.00,26.63,20776.00,5964.00,14812.00,28.71,0.00,21505.00,6964.00,32.38,6720.00,1652.00,5068.00,24.58,0.00,25727.00,8540.00,33.19,8273.00,2298.00,5975.00,27.78,0.00,24649.00,6177.00,25.06,6076.00,1880.00,4196.00,30.94,0.00,61181.00,20012.00,32.71,19514.00,7860.00,11654.00,40.28,0.00,152660.00,51059.00,33.45,48729.00,18614.00,30115.00,38.20,0.00,162914.00,59514.00,36.53,57990.00,16275.00,41715.00,28.07,0.00,128146.00,61300.00,47.84,58211.00,26258.00,31953.00,45.11,0.00,173277.00,50579.00,29.19,49262.00,18918.00,30344.00,38.40,0.00,48548.00,26539.00,54.67,23274.00,6721.00,16553.00,28.88,0.00,35487.00,15119.00,42.60,14821.00,4573.00,10248.00,30.85,0.00,9898.00,2695.00,27.23,2653.00,586.00,2067.00,22.09,0.00,280994.00,92148.00,32.79,90143.00,28288.00,61855.00,31.38
432,01.12.1996,Initiative «gegen die illegale Einwanderung»,Initiative «contre l'immigration clandestine»,,Volksinitiative «gegen die illegale Einwanderung»,Initiative populaire «contre l'immigration clandestine»,.,https://swissvotes.ch/vote/432.00,3.00,10.00,10.30,10.32,.,.,.,.,.,.,2.00,45.00,1995-1999,,,,,,,.,.,2.00,2.00,1.00,9999.00,2.00,2.00,9999.00,2.00,1.00,1.00,1.00,1.00,.,9999.00,.,2.00,9999.00,2.00,2.00,9999.00,9999.00,.,.,.,2.00,.,.,2.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,24.24,71.31,0.00,0.00,4.50,.,https://www.emuseum.ch/objects/24227/ https://www.emuseum.ch/objects/9483/,https://www.emuseum.ch/objects/9479/ https://www.emuseum.ch/objects/9492/,0.00,0.00,0.00,4612266.00,2156106.00,46.75,28657.00,6281.00,2121168.00,982867.00,1138301.00,46.34,11.00,12.00,47.83,774273.00,385220.00,49.75,378804.00,183556.00,195248.00,48.46,0.00,675681.00,311669.00,46.13,307399.00,140143.00,167256.00,45.59,0.00,228780.00,113996.00,49.83,112472.00,56357.00,56115.00,50.11,1.00,25358.00,11172.00,44.06,10923.00,6306.00,4617.00,57.73,1.00,81092.00,34442.00,42.47,34077.00,20212.00,13865.00,59.31,1.00,21593.00,8586.00,39.76,8429.00,3899.00,4530.00,46.26,0.00,25902.00,12813.00,49.47,12527.00,6673.00,5854.00,53.27,1.00,24769.00,9189.00,37.10,9121.00,5317.00,3804.00,58.29,1.00,61681.00,29896.00,48.47,29599.00,13896.00,15703.00,46.95,0.00,153307.00,69708.00,45.47,68504.00,28402.00,40102.00,41.46,0.00,163506.00,78875.00,48.24,78143.00,40657.00,37486.00,52.03,1.00,126988.00,70682.00,55.66,69910.00,28381.00,41529.00,40.60,0.00,173680.00,78598.00,45.25,77591.00,37437.00,40154.00,48.25,0.00,48520.00,32039.00,66.03,30609.00,16471.00,14138.00,53.81,1.00,35492.00,15700.00,44.24,15573.00,7444.00,8129.00,47.80,0.00,9943.00,4090.00,41.13,4053.00,2405.00,1648.00,59.34,1.00,281270.00,119371.00,42.44,118624.00,61417.00,57207.00,51.77
433,01.12.1996,Arbeitsgesetz,Loi sur le travail,,"Bundesgesetz über die Arbeit in Industrie, Gewerbe und Handel (Arbeitsgesetz), Änderung vom 22. März 1996","Loi fédérale sur le travail dans l'industrie, l'artisanat et le commerce (Loi sur le travail), modification du 22 mars 1996",.,https://swissvotes.ch/vote/433.00,2.00,4.00,4.20,4.21,10.00,10.30,10.33,.,.,.,3.00,45.00,1995-1999,,,,,,,.,.,1.00,2.00,1.00,9999.00,2.00,2.00,9999.00,2.00,2.00,2.00,1.00,3.00,.,9999.00,.,2.00,9999.00,1.00,2.00,9999.00,9999.00,1.00,1.00,1.00,2.00,2.00,1.00,2.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,41.74,52.87,0.94,0.00,4.50,.,https://www.emuseum.ch/objects/9493/,https://www.emuseum.ch/objects/9504/ https://www.emuseum.ch/objects/9478/ https://www.emuseum.ch/objects/9492/,0.00,3.00,0.00,4612266.00,2154933.00,46.72,32146.00,5952.00,2116835.00,697874.00,1418961.00,32.97,0.00,23.00,0.00,774273.00,383706.00,49.56,373955.00,155137.00,218818.00,41.49,0.00,675681.00,311663.00,46.13,307068.00,95531.00,211537.00,31.11,0.00,228780.00,114053.00,49.85,112605.00,35719.00,76886.00,31.72,0.00,25358.00,11244.00,44.34,11054.00,2282.00,8772.00,20.64,0.00,81092.00,34428.00,42.46,33908.00,11861.00,22047.00,34.98,0.00,21593.00,8586.00,39.76,8470.00,2546.00,5924.00,30.06,0.00,25902.00,12827.00,49.52,12604.00,4270.00,8334.00,33.88,0.00,24769.00,9188.00,37.09,9083.00,3553.00,5530.00,39.12,0.00,61681.00,29902.00,48.48,29531.00,11789.00,17742.00,39.92,0.00,153307.00,69816.00,45.54,69115.00,13892.00,55223.00,20.10,0.00,163506.00,78885.00,48.25,78249.00,24005.00,54244.00,30.68,0.00,126988.00,70544.00,55.55,69369.00,24359.00,45010.00,35.12,0.00,173680.00,78579.00,45.24,77449.00,27771.00,49678.00,35.86,0.00,48520.00,32034.00,66.02,30453.00,11396.00,19057.00,37.42,0.00,35492.00,15687.00,44.20,15518.00,6283.00,9235.00,40.49,0.00,9943.00,4092.00,41.15,4004.00,1684.00,2320.00,42.06,0.00,281270.00,119343.00,42.43,118478.00,44451.00,74027.00,37.52
434,08.06.1997,Initiative «EU-Beitrittsverhandlungen vors Volk!»,Initiative «Négociations d'adhésion à l'UE: que le peuple décide!»,,Volksinitiative «EU-Beitrittsverhandlungen vors Volk!»,Initiative populaire «Négociations d'adhésion à l'UE: que le peuple décide!»,.,https://swissvotes.ch/vote/434.00,3.00,2.00,2.20,2.22,1.00,1.40,1.42,.,.,.,2.00,45.00,1995-1999,,,,,,,.,.,2.00,2.00,2.00,9999.00,2.00,2.00,9999.00,2.00,1.00,1.00,1.00,1.00,.,9999.00,2.00,2.00,9999.00,2.00,2.00,9999.00,9999.00,2.00,2.00,2.00,2.00,.,2.00,2.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,9.34,86.51,0.00,0.00,4.20,.,.,.,0.00,0.00,0.00,4614662.00,1635564.00,35.44,24417.00,4987.00,1606160.00,416720.00,1189440.00,25.95,0.00,23.00,0.00,774598.00,302736.00,39.08,297127.00,73581.00,223546.00,24.76,0.00,675274.00,225095.00,33.33,222631.00,57833.00,164798.00,25.98,0.00,228657.00,89942.00,39.33,88768.00,23524.00,65244.00,26.50,0.00,25392.00,8750.00,34.46,8522.00,2576.00,5946.00,30.23,0.00,81760.00,28791.00,35.21,28262.00,8332.00,19930.00,29.48,0.00,21709.00,6894.00,31.76,6785.00,1744.00,5041.00,25.70,0.00,26090.00,12407.00,47.55,12134.00,3476.00,8658.00,28.65,0.00,24731.00,7167.00,28.98,7088.00,1842.00,5246.00,25.99,0.00,62084.00,24261.00,39.08,23975.00,5436.00,18539.00,22.67,0.00,153878.00,45757.00,29.74,44901.00,9376.00,35525.00,20.88,0.00,163553.00,81696.00,49.95,80688.00,22607.00,58081.00,28.02,0.00,126164.00,54251.00,43.00,53708.00,14477.00,39231.00,26.96,0.00,173641.00,62426.00,35.95,61595.00,16242.00,45353.00,26.37,0.00,48397.00,29095.00,60.12,27299.00,7581.00,19718.00,27.77,0.00,35504.00,14917.00,42.01,14759.00,3757.00,11002.00,25.46,0.00,9944.00,3114.00,31.32,3085.00,697.00,2388.00,22.59,0.00,281914.00,105824.00,37.54,104982.00,30063.00,74919.00,28.64
435,08.06.1997,Initiative «für ein Verbot der Kriegsmaterialausfuhr»,Initiative «pour l'interdiction d'exporter du matériel de guerre»,,Volksinitiative «für ein Verbot der Kriegsmaterialausfuhr»,Initiative populaire «pour l'interdiction d'exporter du matériel de guerre»,.,https://swissvotes.ch/vote/435.00,3.00,2.00,2.60,.,3.00,3.20,3.23,.,.,.,2.00,45.00,1995-1999,,,,,,,.,.,2.00,1.00,2.00,9999.00,2.00,1.00,9999.00,1.00,2.00,2.00,2.00,2.00,.,9999.00,5.00,2.00,9999.00,2.00,2.00,9999.00,9999.00,2.00,2.00,2.00,5.00,1.00,2.00,2.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,28.03,67.52,0.00,0.30,4.20,.,https://www.emuseum.ch/objects/24228/,.,0.00,0.00,0.00,4614662.00,1636833.00,35.47,26845.00,4955.00,1605033.00,361164.00,1243869.00,22.50,0.00,23.00,0.00,774598.00,303201.00,39.14,296346.00,68412.00,227934.00,23.09,0.00,675274.00,225094.00,33.33,221765.00,49930.00,171835.00,22.51,0.00,228657.00,90014.00,39.37,88615.00,16423.00,72192.00,18.53,0.00,25392.00,8837.00,34.80,8654.00,931.00,7723.00,10.76,0.00,81760.00,28801.00,35.23,28321.00,4237.00,24084.00,14.96,0.00,21709.00,6899.00,31.78,6794.00,877.00,5917.00,12.91,0.00,26090.00,12469.00,47.79,12301.00,1237.00,11064.00,10.06,0.00,24731.00,7157.00,28.94,7084.00,1055.00,6029.00,14.89,0.00,62084.00,24120.00,38.85,23766.00,4159.00,19607.00,17.50,0.00,153878.00,45792.00,29.76,44945.00,9688.00,35257.00,21.56,0.00,163553.00,81827.00,50.03,80619.00,14857.00,65762.00,18.43,0.00,126164.00,54242.00,42.99,53357.00,18222.00,35135.00,34.15,0.00,173641.00,62460.00,35.97,61362.00,15517.00,45845.00,25.29,0.00,48397.00,29141.00,60.21,27465.00,5176.00,22289.00,18.85,0.00,35504.00,14959.00,42.13,14759.00,2583.00,12176.00,17.50,0.00,9944.00,3119.00,31.37,3093.00,439.00,2654.00,14.19,0.00,281914.00,105909.00,37.57,105011.00,19113.00,85898.00,18.20
436,08.06.1997,Aufhebung des Pulverregals,Suppression de la régale des poudres,,Bundesbeschluss über die Aufhebung des Pulverregals,Arrêté fédéral concernant la suppression de la régale des poudres,.,https://swissvotes.ch/vote/436.00,1.00,3.00,3.20,3.23,4.00,4.10,4.12,.,.,.,1.00,45.00,1995-1999,,,,,,,.,.,1.00,1.00,1.00,9999.00,1.00,1.00,9999.00,2.00,1.00,1.00,1.00,1.00,.,9999.00,.,1.00,9999.00,1.00,1.00,9999.00,9999.00,.,1.00,1.00,.,.,1.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,94.35,1.20,0.00,0.00,4.50,.,.,.,1.00,1.00,1.00,4614662.00,1626896.00,35.25,77520.00,6165.00,1543211.00,1268162.00,275049.00,82.18,23.00,0.00,100.00,774598.00,299435.00,38.66,283621.00,244461.00,39160.00,86.19,1.00,675274.00,225092.00,33.33,215548.00,183338.00,32210.00,85.06,1.00,228657.00,89699.00,39.23,86094.00,71034.00,15060.00,82.51,1.00,25392.00,8631.00,33.99,8080.00,5850.00,2230.00,72.40,1.00,81760.00,28766.00,35.18,27138.00,19877.00,7261.00,73.24,1.00,21709.00,6886.00,31.72,6590.00,5296.00,1294.00,80.36,1.00,26090.00,12378.00,47.44,11673.00,9764.00,1909.00,83.65,1.00,24731.00,7159.00,28.95,6923.00,5879.00,1044.00,84.92,1.00,62084.00,24136.00,38.88,23281.00,19570.00,3711.00,84.06,1.00,153878.00,45662.00,29.67,43490.00,35192.00,8298.00,80.92,1.00,163553.00,81280.00,49.70,78324.00,61785.00,16539.00,78.88,1.00,126164.00,53854.00,42.69,51784.00,44562.00,7222.00,86.05,1.00,173641.00,61963.00,35.68,59531.00,50738.00,8793.00,85.23,1.00,48397.00,29012.00,59.95,25480.00,21067.00,4413.00,82.68,1.00,35504.00,14785.00,41.64,14329.00,12044.00,2285.00,84.05,1.00,9944.00,3115.00,31.33,3038.00,2561.00,477.00,84.30,1.00,281914.00,104476.00,37.06,101483.00,85964.00,15519.00,84.71
437,28.09.1997,Finanzierung der Arbeitslosenversicherung,Financement de l'assurance-chômage,,Bundesbeschluss über die Finanzierung der Arbeitslosenversicherung,Arrêté fédéral sur le financement de l'assurance-chômage,.,https://swissvotes.ch/vote/437.00,2.00,10.00,10.20,10.26,6.00,6.40,.,.,.,.,1.00,45.00,1995-1999,,,,,,,.,.,1.00,2.00,1.00,9999.00,1.00,2.00,9999.00,2.00,2.00,1.00,1.00,2.00,.,9999.00,2.00,1.00,9999.00,1.00,2.00,9999.00,9999.00,1.00,1.00,1.00,2.00,.,1.00,2.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,61.62,34.23,0.00,0.00,4.20,.,.,https://www.emuseum.ch/objects/7942/ https://www.emuseum.ch/objects/7943/,0.00,3.00,0.00,4620084.00,1876622.00,40.62,37703.00,6101.00,1832818.00,901361.00,931457.00,49.18,14.00,9.00,60.87,775327.00,337647.00,43.55,327440.00,178617.00,148823.00,54.55,1.00,675225.00,248222.00,36.76,243174.00,121709.00,121465.00,50.05,1.00,228951.00,98383.00,42.97,96867.00,55157.00,41710.00,56.94,1.00,25452.00,7765.00,30.51,7549.00,3873.00,3676.00,51.30,1.00,82065.00,25555.00,31.14,25155.00,14486.00,10669.00,57.59,1.00,21763.00,6735.00,30.95,6577.00,3914.00,2663.00,59.51,1.00,26125.00,10400.00,39.81,10147.00,5942.00,4205.00,58.56,1.00,24662.00,7792.00,31.60,7643.00,4622.00,3021.00,60.47,1.00,62371.00,28967.00,46.44,28328.00,15548.00,12780.00,54.89,1.00,154527.00,61106.00,39.54,59673.00,23383.00,36290.00,39.19,0.00,163872.00,84509.00,51.57,82625.00,40228.00,42397.00,48.69,0.00,125506.00,60613.00,48.29,59468.00,28375.00,31093.00,47.71,0.00,173978.00,82068.00,47.17,79990.00,39933.00,40057.00,49.92,0.00,48485.00,31115.00,64.17,28770.00,15676.00,13094.00,54.49,1.00,35506.00,21511.00,60.58,21095.00,12703.00,8392.00,60.22,1.00,9934.00,3390.00,34.13,3332.00,2487.00,845.00,74.64,1.00,281810.00,108694.00,38.57,107569.00,65192.00,42377.00,60.60
438,28.09.1997,Initiative «Jugend ohne Drogen»,Initiative «Jeunesse sans drogue»,,Volksinitiative «Jugend ohne Drogen»,Initiative populaire «Jeunesse sans drogue»,.,https://swissvotes.ch/vote/438.00,3.00,10.00,10.10,10.14,10.00,10.30,10.35,.,.,.,2.00,45.00,1995-1999,,,,,,,.,.,2.00,2.00,1.00,9999.00,2.00,2.00,9999.00,2.00,1.00,1.00,1.00,5.00,.,9999.00,2.00,2.00,9999.00,1.00,2.00,9999.00,9999.00,.,1.00,.,2.00,.,.,2.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,25.99,68.92,0.00,0.94,4.20,.,.,https://www.emuseum.ch/objects/7957/,0.00,0.00,0.00,4620084.00,1886054.00,40.82,20248.00,6033.00,1859773.00,545713.00,1314060.00,29.34,0.00,23.00,0.00,775327.00,341874.00,44.09,336095.00,90702.00,245393.00,26.99,0.00,675225.00,248224.00,36.76,246070.00,75309.00,170761.00,30.60,0.00,228951.00,98584.00,43.06,97650.00,31350.00,66300.00,32.10,0.00,25452.00,7804.00,30.66,7646.00,2360.00,5286.00,30.87,0.00,82065.00,25563.00,31.15,25362.00,8387.00,16975.00,33.07,0.00,21763.00,6759.00,31.06,6651.00,1822.00,4829.00,27.39,0.00,26125.00,10438.00,39.95,10252.00,2988.00,7264.00,29.15,0.00,24662.00,7826.00,31.73,7765.00,2562.00,5203.00,32.99,0.00,62371.00,29164.00,46.76,28850.00,8044.00,20806.00,27.88,0.00,154527.00,61163.00,39.58,60032.00,19238.00,40794.00,32.05,0.00,163872.00,84664.00,51.66,83399.00,22013.00,61386.00,26.39,0.00,125506.00,61194.00,48.76,60695.00,11181.00,49514.00,18.42,0.00,173978.00,82514.00,47.43,81435.00,16896.00,64539.00,20.75,0.00,48485.00,31245.00,64.44,29932.00,8927.00,21005.00,29.82,0.00,35506.00,21778.00,61.34,21543.00,6919.00,14624.00,32.12,0.00,9934.00,3399.00,34.22,3358.00,1152.00,2206.00,34.31,0.00,281810.00,109582.00,38.89,108831.00,34809.00,74022.00,31.98
439,07.06.1998,Haushaltsziel 2001,Objectif budgétaire 2001,,Bundesbeschluss über Massnahmen zum Haushaltausgleich,Arrêté fédéral instituant des mesures visant à équilibrer le budget,.,https://swissvotes.ch/vote/439.00,1.00,6.00,6.30,.,.,.,.,.,.,.,1.00,45.00,1995-1999,,,,,,,.,.,1.00,2.00,1.00,9999.00,1.00,2.00,9999.00,5.00,1.00,1.00,1.00,2.00,1.00,9999.00,2.00,1.00,9999.00,1.00,1.00,9999.00,9999.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,66.58,28.07,0.00,1.20,4.20,.,.,.,1.00,1.00,1.00,4629496.00,1894433.00,40.92,76513.00,7105.00,1810815.00,1280329.00,530486.00,70.70,23.00,0.00,100.00,776663.00,340946.00,43.90,325130.00,243545.00,81585.00,74.91,1.00,675375.00,261325.00,38.69,249515.00,180379.00,69136.00,72.29,1.00,229678.00,104470.00,45.49,100985.00,76340.00,24645.00,75.60,1.00,25458.00,8403.00,33.01,8058.00,5296.00,2762.00,65.72,1.00,82754.00,30354.00,36.68,29125.00,21021.00,8104.00,72.18,1.00,21875.00,7720.00,35.29,7378.00,5463.00,1915.00,74.04,1.00,26342.00,10789.00,40.96,10288.00,7912.00,2376.00,76.91,1.00,24669.00,11656.00,47.25,11197.00,8736.00,2461.00,78.02,1.00,63095.00,28187.00,44.67,27403.00,21365.00,6038.00,77.97,1.00,155461.00,53715.00,34.55,51146.00,35994.00,15152.00,70.38,1.00,163877.00,74607.00,45.53,72179.00,48697.00,23482.00,67.47,1.00,123824.00,66551.00,53.75,64077.00,45567.00,18510.00,71.11,1.00,174603.00,77729.00,44.52,74694.00,55765.00,18929.00,74.66,1.00,48469.00,30762.00,63.47,27382.00,19749.00,7633.00,72.12,1.00,35510.00,16249.00,45.76,15895.00,11572.00,4323.00,72.80,1.00,9949.00,3352.00,33.69,3253.00,2635.00,618.00,81.00,1.00,282736.00,111395.00,39.40,109070.00,84069.00,25001.00,77.08
440,07.06.1998,«Gen-Schutz-Initiative»,«Initiative pour la protection génétique»,,Volksinitiative «zum Schutz von Leben und Umwelt vor Genmanipulation (Gen-Schutz-Initiative)»,Initiative populaire «pour la protection de la vie et de l'environnement contre les manipulations génétiques (Initiative pour la protection génétique)»,.,https://swissvotes.ch/vote/440.00,3.00,11.00,11.40,11.41,9.00,9.30,9.31,10.00,10.10,10.12,2.00,45.00,1995-1999,,,,,,,.,.,2.00,1.00,2.00,9999.00,1.00,1.00,9999.00,5.00,1.00,1.00,2.00,2.00,2.00,9999.00,5.00,2.00,9999.00,2.00,1.00,9999.00,9999.00,2.00,2.00,2.00,5.00,1.00,2.00,5.00,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,20.18,21.79,14.90,.,1.79,5.04,.,0.30,1.20,3.13,1.30,3.97,0.94,.,.,16.79,.,2.69,1.83,.,.,4.20,34.88,59.47,0.00,1.49,4.20,.,https://www.emuseum.ch/objects/48082/,https://www.emuseum.ch/objects/48093/ https://www.emuseum.ch/objects/48094/ https://www.emuseum.ch/objects/42725/ https://www.emuseum.ch/objects/42728/,0.00,0.00,0.00,4629496.00,1913034.00,41.32,29169.00,6599.00,1877266.00,624964.00,1252302.00,33.29,0.00,23.00,0.00,776663.00,348276.00,44.84,340012.00,128140.00,211872.00,37.69,0.00,675375.00,261305.00,38.69,257383.00,107254.00,150129.00,41.67,0.00,229678.00,105110.00,45.76,103457.00,36313.00,67144.00,35.10,0.00,25458.00,8564.00,33.64,8398.00,3073.00,5325.00,36.59,0.00,82754.00,30436.00,36.78,30033.00,10534.00,19499.00,35.07,0.00,21875.00,7777.00,35.55,7632.00,2695.00,4937.00,35.31,0.00,26342.00,10946.00,41.55,10649.00,3619.00,7030.00,33.98,0.00,24669.00,11747.00,47.62,11539.00,4467.00,7072.00,38.71,0.00,63095.00,28613.00,45.35,28265.00,10299.00,17966.00,36.44,0.00,155461.00,53956.00,34.71,53022.00,11218.00,41804.00,21.16,0.00,163877.00,74972.00,45.75,74039.00,26565.00,47474.00,35.88,0.00,123824.00,67377.00,54.41,66317.00,21661.00,44656.00,32.66,0.00,174603.00,78992.00,45.24,77688.00,22779.00,54909.00,29.32,0.00,48469.00,30882.00,63.71,29380.00,10590.00,18790.00,36.04,0.00,35510.00,16542.00,46.58,16321.00,7206.00,9115.00,44.15,0.00,9949.00,3433.00,34.51,3395.00,1262.00,2133.00,37.17,0.00,282736.00,113145.00,40.02,112150.00,43561.00,68589.00,38.84
